Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
3955,113,2606,2023-11-13,1,180.0,Online
3956,114,2606,2023-12-15,1,150.0,Online
3957,113,2606,2024-03-23,1,180.0,Online
3958,113,2606,2024-04-08,1,180.0,Online
3959,113,2606,2024-04-17,1,180.0,Online
3960,114,2606,2024-06-14,1,150.0,Online
3961,114,2606,2024-07-03,1,150.0,Online
3962,113,2606,2024-07-05,1,180.0,Online
3963,114,2606,2024-10-13,1,150.0,In-Store
3964,116,2607,2023-03-09,2,40.0,Online
3965,102,2607,2023-06-30,3,225.0,Online
3966,103,2607,2024-02-19,1,30.0,In-Store
3967,109,2607,2024-05-16,2,60.0,Online
3968,101,2608,2023-01-27,1,25.0,In-Store
3969,117,2608,2023-11-27,1,18.0,Online
3970,102,2608,2024-03-10,1,75.0,In-Store
3971,103,2608,2024-06-17,1,30.0,Online
3972,105,2608,2024-12-05,1,22.5,Online
3973,101,2608,2024-12-07,2,50.0,Online
3974,108,2609,2024-07-05,1,55.0,Online
3975,116,2610,2024-02-07,1,20.0,In-Store
3976,111,2610,2024-08-14,1,35.0,Online
3977,117,2610,2024-10-22,1,18.0,Online
3978,116,2610,2024-12-31,2,40.0,Online
3979,113,2611,2023-07-28,1,180.0,In-Store
3980,113,2611,2023-08-16,1,180.0,Online
3981,115,2611,2023-08-26,1,130.0,Online
3982,116,2611,2023-11-21,1,20.0,Online
3983,113,2611,2023-11-25,1,180.0,Online
3984,113,2611,2024-01-29,2,360.0,Online
3985,113,2611,2024-03-17,1,180.0,In-Store
3986,112,2611,2024-04-29,1,85.0,In-Store
3987,114,2611,2024-10-06,1,150.0,In-Store
3988,113,2611,2024-11-18,1,180.0,Online
3989,113,2611,2024-12-30,2,360.0,Online
3990,113,2613,2023-06-30,1,180.0,Online
3991,113,2613,2024-01-01,1,180.0,Online
3992,104,2613,2024-01-07,1,120.0,In-Store
3993,113,2613,2024-01-21,1,180.0,Online
3994,113,2613,2024-03-13,1,180.0,In-Store
3995,114,2613,2024-03-23,1,150.0,In-Store
3996,113,2613,2024-06-17,1,180.0,Online
3997,105,2615,2023-05-31,1,22.5,Online
3998,102,2615,2023-06-25,2,150.0,In-Store
3999,101,2615,2023-07-28,1,25.0,Online
4000,109,2615,2023-08-12,1,30.0,Online
4001,109,2615,2023-08-26,1,30.0,Online
4002,117,2615,2023-10-03,1,18.0,In-Store
4003,106,2615,2023-12-03,2,80.0,Online
4004,120,2615,2023-12-26,2,30.0,Online
4005,101,2615,2024-05-24,1,25.0,Online
4006,101,2615,2024-06-13,2,50.0,Online
4007,117,2615,2024-06-16,2,36.0,Online
4008,117,2615,2024-07-17,1,18.0,Online
4009,116,2615,2024-07-28,3,60.0,Online
4010,116,2615,2024-08-04,1,20.0,Online
4011,120,2615,2024-09-09,3,45.0,In-Store
4012,120,2615,2024-10-25,2,30.0,Online
4013,120,2615,2024-11-18,1,15.0,Online
4014,107,2616,2023-04-02,1,65.0,In-Store
4015,107,2616,2023-05-24,1,65.0,In-Store
4016,115,2616,2023-05-31,1,130.0,In-Store
4017,102,2616,2023-08-07,1,75.0,In-Store
4018,101,2616,2023-08-22,1,25.0,In-Store
4019,109,2616,2023-11-23,1,30.0,In-Store
4020,108,2616,2023-12-21,2,110.0,In-Store
4021,112,2616,2024-01-18,1,85.0,In-Store
4022,101,2616,2024-02-05,1,25.0,Online
4023,112,2616,2024-03-09,1,85.0,In-Store
4024,101,2616,2024-03-12,1,25.0,In-Store
4025,101,2616,2024-03-23,2,50.0,Online
4026,109,2616,2024-07-07,1,30.0,In-Store
4027,112,2616,2024-07-10,1,85.0,In-Store
4028,107,2616,2024-09-02,1,65.0,In-Store
4029,117,2616,2024-10-14,1,18.0,In-Store
4030,106,2616,2024-11-15,2,80.0,In-Store
4031,113,2616,2024-11-27,1,180.0,Online
4032,101,2616,2024-12-31,1,25.0,In-Store
4033,109,2618,2023-01-02,1,30.0,Online
4034,120,2618,2023-02-11,1,15.0,Online
4035,101,2618,2023-06-03,2,50.0,Online
4036,116,2618,2023-06-14,1,20.0,Online
4037,108,2618,2023-08-17,2,110.0,Online
4038,118,2618,2023-09-06,1,60.0,Online
4039,105,2618,2023-09-18,1,22.5,Online
4040,114,2619,2023-03-05,1,150.0,In-Store
4041,113,2619,2023-06-07,1,180.0,In-Store
4042,113,2619,2023-12-23,1,180.0,In-Store
4043,113,2619,2024-02-13,1,180.0,Online
4044,112,2620,2023-08-25,1,85.0,Online
4045,118,2620,2023-10-16,1,60.0,Online
4046,106,2620,2023-10-24,2,80.0,Online
4047,120,2620,2023-11-12,1,15.0,Online
4048,109,2620,2023-11-16,1,30.0,Online
4049,111,2620,2023-12-03,1,35.0,Online
4050,103,2620,2023-12-05,1,30.0,Online
4051,117,2620,2024-01-02,1,18.0,Online
4052,101,2620,2024-03-21,1,25.0,Online
4053,120,2620,2024-04-25,2,30.0,Online
4054,117,2620,2024-06-01,1,18.0,Online
4055,114,2622,2024-08-06,2,300.0,Online
4056,104,2622,2024-09-28,1,120.0,Online
4057,113,2622,2024-11-05,1,180.0,Online
4058,113,2622,2024-11-09,1,180.0,Online
4059,108,2623,2023-04-15,2,110.0,Online
4060,111,2623,2023-04-17,1,35.0,Online
4061,103,2623,2023-04-22,1,30.0,In-Store
4062,117,2623,2023-05-23,1,18.0,Online
4063,116,2623,2023-06-04,1,20.0,Online
4064,116,2623,2023-07-05,4,80.0,Online
4065,105,2623,2023-07-18,1,22.5,Online
4066,103,2623,2023-08-07,1,30.0,Online
4067,115,2623,2023-08-26,1,130.0,Online
4068,108,2623,2023-09-02,1,55.0,Online
4069,107,2623,2023-11-25,1,65.0,Online
4070,120,2623,2023-12-01,1,15.0,Online
4071,106,2623,2023-12-11,1,40.0,Online
4072,120,2623,2023-12-21,1,15.0,In-Store
4073,105,2623,2023-12-30,2,45.0,Online
4074,108,2623,2024-02-21,2,110.0,Online
4075,111,2623,2024-02-22,1,35.0,Online
4076,101,2623,2024-02-28,2,50.0,Online
4077,111,2623,2024-03-02,2,70.0,Online
4078,116,2623,2024-04-03,3,60.0,Online
4079,106,2623,2024-05-03,1,40.0,Online
4080,101,2623,2024-05-17,1,25.0,Online
4081,109,2623,2024-06-03,1,30.0,In-Store
4082,103,2623,2024-07-10,2,60.0,Online
4083,120,2623,2024-07-19,2,30.0,In-Store
4084,120,2623,2024-07-26,2,30.0,Online
4085,120,2623,2024-08-03,1,15.0,Online
4086,103,2623,2024-08-15,3,90.0,Online
4087,116,2623,2024-08-24,2,40.0,Online
4088,117,2623,2024-10-12,3,54.0,Online
4089,117,2623,2024-11-18,2,36.0,Online
4090,115,2623,2024-11-29,1,130.0,Online
4091,118,2623,2024-12-14,1,60.0,Online
4092,108,2623,2024-12-19,2,110.0,Online
4093,106,2623,2024-12-31,2,80.0,Online
4094,117,2624,2023-01-06,1,18.0,In-Store
4095,108,2624,2023-01-09,3,165.0,Online
4096,103,2624,2023-04-10,1,30.0,Online
4097,111,2624,2023-05-22,2,70.0,Online
4098,109,2625,2023-01-08,1,30.0,In-Store
4099,102,2625,2023-02-11,2,150.0,Online
4100,109,2625,2023-03-02,1,30.0,Online
4101,111,2625,2023-04-08,1,35.0,Online
4102,101,2625,2023-05-08,1,25.0,Online
4103,103,2625,2023-05-16,2,60.0,Online
4104,106,2626,2023-11-20,1,40.0,Online
4105,117,2626,2024-08-19,1,18.0,In-Store
4106,105,2626,2024-11-22,1,22.5,Online
4107,112,2627,2023-04-15,1,85.0,Online
4108,101,2627,2023-05-17,1,25.0,Online
4109,118,2627,2024-06-07,1,60.0,Online
4110,103,2629,2023-01-30,4,120.0,Online
4111,109,2630,2023-05-25,1,30.0,Online
4112,112,2630,2023-11-17,1,85.0,In-Store
4113,103,2630,2023-12-03,1,30.0,In-Store
4114,109,2630,2024-09-22,1,30.0,In-Store
4115,102,2630,2024-10-02,1,75.0,In-Store
4116,104,2630,2024-12-10,1,120.0,In-Store
4117,113,2631,2023-11-10,1,180.0,In-Store
4118,109,2632,2023-01-11,1,30.0,Online
4119,108,2632,2023-02-15,1,55.0,Online
4120,107,2633,2023-06-08,1,65.0,In-Store
4121,102,2633,2023-06-17,1,75.0,In-Store
4122,102,2633,2023-06-26,1,75.0,In-Store
4123,113,2633,2023-08-22,1,180.0,In-Store
4124,102,2633,2023-08-24,1,75.0,In-Store
4125,115,2633,2023-09-22,1,130.0,In-Store
4126,106,2633,2023-11-04,1,40.0,In-Store
4127,102,2633,2023-11-08,1,75.0,Online
4128,113,2633,2023-12-23,1,180.0,In-Store
4129,115,2633,2024-04-18,1,130.0,In-Store
4130,108,2634,2023-04-23,1,55.0,In-Store
4131,116,2634,2023-10-12,1,20.0,Online
4132,120,2634,2024-02-05,1,15.0,Online
4133,117,2634,2024-04-06,1,18.0,Online
4134,105,2634,2024-05-04,1,22.5,Online
4135,118,2634,2024-12-17,1,60.0,In-Store
4136,102,2635,2023-08-04,2,150.0,In-Store
4137,114,2635,2023-11-17,1,150.0,In-Store
4138,101,2635,2024-03-29,2,50.0,In-Store
4139,102,2635,2024-04-27,1,75.0,In-Store
4140,104,2635,2024-11-18,1,120.0,Online
4141,101,2635,2024-11-30,1,25.0,In-Store
4142,110,2636,2024-11-17,1,110.0,In-Store
4143,116,2637,2024-03-01,1,20.0,Online
4144,112,2637,2024-07-15,2,170.0,Online
4145,116,2637,2024-08-24,2,40.0,Online
4146,116,2637,2024-09-02,1,20.0,In-Store
4147,106,2637,2024-10-20,3,120.0,Online
4148,108,2637,2024-11-01,3,165.0,Online
4149,117,2637,2024-12-23,2,36.0,Online
4150,106,2637,2024-12-27,2,80.0,Online
4151,104,2638,2023-03-26,1,120.0,In-Store
4152,113,2638,2023-08-09,1,180.0,In-Store
4153,115,2638,2023-11-08,1,130.0,In-Store
4154,113,2638,2024-02-29,1,180.0,Online
4155,113,2638,2024-06-17,1,180.0,In-Store
4156,114,2638,2024-07-18,1,150.0,Online
4157,120,2638,2024-12-01,1,15.0,In-Store
4158,110,2638,2024-12-06,1,110.0,Online
4159,117,2639,2023-01-22,1,18.0,Online
4160,116,2639,2023-02-06,1,20.0,Online
4161,109,2639,2023-04-22,1,30.0,Online
4162,109,2639,2023-05-09,1,30.0,Online
4163,111,2639,2023-05-22,1,35.0,Online
4164,117,2639,2023-08-04,1,18.0,Online
4165,109,2639,2023-08-06,2,60.0,Online
4166,113,2641,2023-03-26,1,180.0,Online
4167,114,2641,2023-07-24,2,300.0,Online
4168,113,2641,2023-12-06,1,180.0,In-Store
4169,115,2641,2024-03-09,1,130.0,In-Store
4170,114,2641,2024-04-04,1,150.0,Online
4171,113,2641,2024-06-10,1,180.0,Online
4172,115,2641,2024-09-11,1,130.0,Online
4173,113,2641,2024-09-30,1,180.0,In-Store
4174,113,2641,2024-10-25,1,180.0,In-Store
4175,115,2642,2023-05-22,1,130.0,In-Store
4176,116,2642,2023-11-04,1,20.0,Online
4177,103,2642,2023-12-06,2,60.0,In-Store
4178,120,2642,2024-01-26,1,15.0,In-Store
4179,102,2642,2024-03-15,1,75.0,Online
4180,109,2642,2024-04-23,1,30.0,In-Store
4181,105,2642,2024-07-07,1,22.5,Online
4182,108,2642,2024-09-24,1,55.0,In-Store
4183,105,2642,2024-09-30,1,22.5,In-Store
4184,101,2642,2024-12-15,1,25.0,In-Store
4185,118,2643,2023-09-25,1,60.0,In-Store
4186,102,2643,2023-10-28,1,75.0,Online
4187,102,2643,2024-03-23,1,75.0,In-Store
4188,108,2643,2024-03-24,1,55.0,Online
4189,112,2644,2024-02-28,1,85.0,Online
4190,108,2644,2024-03-17,1,55.0,In-Store
4191,119,2644,2024-05-02,2,90.0,Online
4192,116,2644,2024-06-15,1,20.0,Online
4193,103,2644,2024-06-28,1,30.0,Online
4194,120,2644,2024-08-03,1,15.0,Online
4195,116,2644,2024-09-07,1,20.0,Online
4196,116,2644,2024-09-28,1,20.0,Online
4197,101,2644,2024-11-17,1,25.0,Online
4198,102,2644,2024-12-29,2,150.0,Online
4199,110,2646,2024-11-10,1,110.0,In-Store
4200,117,2646,2024-12-11,1,18.0,In-Store
4201,106,2647,2023-05-09,2,80.0,Online
4202,114,2647,2023-05-12,1,150.0,In-Store
4203,118,2647,2023-08-29,1,60.0,In-Store
4204,118,2647,2023-10-30,1,60.0,In-Store
4205,113,2647,2023-12-11,2,360.0,In-Store
4206,107,2647,2024-01-05,1,65.0,In-Store
4207,104,2647,2024-05-02,1,120.0,In-Store
4208,114,2647,2024-05-29,3,450.0,Online
4209,112,2647,2024-06-25,2,170.0,In-Store
4210,115,2647,2024-08-31,1,130.0,In-Store
4211,102,2647,2024-10-31,1,75.0,In-Store
4212,119,2648,2024-04-04,1,45.0,In-Store
4213,114,2649,2024-02-05,1,150.0,Online
4214,115,2649,2024-06-12,1,130.0,Online
4215,113,2649,2024-07-21,1,180.0,In-Store
4216,113,2649,2024-09-04,1,180.0,Online
4217,114,2649,2024-09-28,1,150.0,In-Store
4218,114,2649,2024-11-29,1,150.0,In-Store
4219,113,2649,2024-12-03,1,180.0,In-Store
4220,105,2650,2023-05-27,1,22.5,Online
4221,120,2650,2023-08-21,2,30.0,Online
4222,106,2650,2023-11-18,2,80.0,Online
4223,120,2650,2023-12-23,1,15.0,Online
4224,103,2650,2024-01-03,1,30.0,Online
4225,119,2651,2023-02-03,1,45.0,Online
4226,106,2651,2023-02-13,2,80.0,Online
4227,106,2651,2023-05-16,1,40.0,Online
4228,116,2651,2023-07-04,1,20.0,In-Store
4229,107,2651,2023-08-17,1,65.0,In-Store
4230,116,2651,2023-10-14,1,20.0,Online
4231,116,2651,2023-10-16,1,20.0,In-Store
4232,101,2651,2023-10-27,1,25.0,Online
4233,101,2651,2023-11-25,1,25.0,In-Store
4234,120,2651,2023-12-01,1,15.0,Online
4235,106,2651,2024-02-10,1,40.0,Online
4236,109,2651,2024-03-24,1,30.0,Online
4237,109,2652,2023-05-03,2,60.0,Online
4238,103,2652,2023-06-11,1,30.0,In-Store
4239,117,2652,2023-07-23,1,18.0,Online
4240,111,2652,2023-08-17,1,35.0,Online
4241,117,2652,2023-09-22,2,36.0,Online
4242,105,2652,2023-09-30,1,22.5,Online
4243,105,2652,2024-02-28,2,45.0,Online
4244,117,2652,2024-04-14,2,36.0,In-Store
4245,116,2652,2024-05-15,1,20.0,Online
4246,109,2652,2024-08-22,2,60.0,Online
4247,111,2652,2024-09-05,2,70.0,Online
4248,108,2652,2024-09-12,1,55.0,Online
4249,105,2652,2024-12-04,1,22.5,Online
4250,113,2653,2024-06-19,1,180.0,In-Store
4251,106,2653,2024-07-13,1,40.0,Online
4252,101,2653,2024-07-25,1,25.0,In-Store
4253,114,2653,2024-10-25,2,300.0,In-Store
4254,114,2653,2024-11-07,1,150.0,Online
4255,101,2653,2024-11-09,1,25.0,In-Store
4256,112,2654,2023-03-25,1,85.0,In-Store
4257,107,2654,2023-10-19,2,130.0,In-Store
4258,107,2654,2024-02-12,1,65.0,Online
4259,108,2654,2024-02-15,1,55.0,In-Store
4260,108,2654,2024-02-29,1,55.0,In-Store
4261,105,2655,2023-03-09,3,67.5,In-Store
4262,109,2655,2023-04-12,1,30.0,Online
4263,107,2655,2023-05-31,1,65.0,Online
4264,109,2655,2023-09-08,2,60.0,Online
4265,103,2655,2023-11-02,2,60.0,In-Store
4266,105,2655,2023-11-26,1,22.5,Online
4267,117,2655,2023-12-31,1,18.0,Online
4268,107,2655,2024-02-11,2,130.0,Online
4269,107,2655,2024-02-22,1,65.0,Online
4270,116,2655,2024-03-05,3,60.0,Online
4271,110,2656,2023-01-06,1,110.0,Online
4272,105,2656,2023-02-18,3,67.5,Online
4273,109,2656,2023-03-06,1,30.0,In-Store
4274,116,2656,2023-04-04,3,60.0,Online
4275,109,2656,2023-06-01,2,60.0,Online
4276,101,2656,2023-06-25,2,50.0,Online
4277,103,2656,2023-12-02,2,60.0,In-Store
4278,101,2656,2024-02-17,2,50.0,Online
4279,106,2656,2024-06-28,1,40.0,Online
4280,109,2656,2024-07-30,2,60.0,Online
4281,116,2656,2024-10-03,2,40.0,Online
4282,120,2656,2024-10-25,1,15.0,Online
4283,118,2656,2024-11-22,3,180.0,Online
4284,109,2657,2023-04-06,1,30.0,Online
4285,116,2657,2024-08-06,1,20.0,Online
4286,113,2658,2023-03-12,1,180.0,In-Store
4287,115,2658,2023-10-09,1,130.0,Online
4288,113,2658,2024-03-01,1,180.0,In-Store
4289,113,2658,2024-05-05,1,180.0,Online
4290,104,2658,2024-06-05,2,240.0,Online
4291,113,2659,2024-11-26,2,360.0,In-Store
4292,101,2660,2023-11-07,1,25.0,In-Store
4293,114,2660,2023-12-18,1,150.0,Online
4294,113,2660,2023-12-21,1,180.0,Online
4295,112,2660,2024-01-26,1,85.0,Online
4296,113,2660,2024-10-27,1,180.0,Online
4297,120,2661,2023-03-23,1,15.0,Online
4298,109,2661,2023-06-28,2,60.0,Online
4299,117,2661,2023-07-29,2,36.0,In-Store
4300,119,2661,2023-11-04,1,45.0,Online
4301,102,2662,2023-03-01,1,75.0,Online
4302,107,2662,2023-04-11,2,130.0,Online
4303,117,2662,2023-08-05,1,18.0,Online
4304,102,2662,2023-08-16,2,150.0,Online
4305,111,2662,2023-09-30,1,35.0,Online
4306,117,2662,2023-11-03,2,36.0,In-Store
4307,117,2662,2023-11-24,1,18.0,In-Store
4308,106,2662,2023-12-02,1,40.0,Online
4309,103,2662,2024-01-27,1,30.0,Online
4310,105,2662,2024-05-31,1,22.5,Online
4311,101,2662,2024-09-18,2,50.0,Online
4312,101,2662,2024-10-16,2,50.0,Online
4313,117,2662,2024-12-08,1,18.0,Online
4314,119,2663,2024-02-02,1,45.0,In-Store
4315,116,2663,2024-12-27,1,20.0,Online
4316,106,2664,2023-02-19,1,40.0,Online
4317,117,2664,2023-06-15,1,18.0,Online
4318,116,2664,2023-07-02,3,60.0,Online
4319,105,2664,2023-11-15,1,22.5,Online
4320,119,2664,2023-12-09,1,45.0,Online
4321,109,2664,2024-01-09,1,30.0,In-Store
4322,101,2664,2024-01-11,1,25.0,Online
4323,101,2664,2024-03-03,1,25.0,Online
4324,107,2664,2024-03-30,1,65.0,Online
4325,103,2664,2024-04-11,4,120.0,Online
4326,103,2664,2024-04-24,1,30.0,Online
4327,109,2664,2024-07-17,1,30.0,Online
4328,106,2664,2024-07-29,1,40.0,Online
4329,103,2664,2024-08-13,2,60.0,Online
4330,105,2664,2024-09-18,2,45.0,Online
4331,108,2664,2024-10-22,1,55.0,Online
4332,118,2664,2024-12-31,1,60.0,In-Store
4333,117,2665,2023-12-10,1,18.0,Online
4334,102,2665,2024-07-01,1,75.0,In-Store
4335,113,2666,2024-06-05,1,180.0,In-Store
4336,113,2666,2024-08-26,1,180.0,Online
4337,113,2666,2024-10-22,2,360.0,Online
4338,113,2666,2024-12-11,1,180.0,Online
4339,114,2666,2024-12-15,1,150.0,In-Store
4340,115,2667,2023-02-07,2,260.0,Online
4341,113,2667,2023-04-28,1,180.0,In-Store
4342,113,2667,2023-07-20,1,180.0,Online
4343,110,2667,2023-08-05,2,220.0,Online
4344,114,2667,2023-09-12,1,150.0,Online
4345,113,2667,2023-11-02,1,180.0,Online
4346,113,2667,2023-11-11,2,360.0,Online
4347,113,2667,2023-12-03,1,180.0,In-Store
4348,113,2667,2024-07-25,1,180.0,Online
4349,113,2667,2024-08-26,1,180.0,Online
4350,113,2667,2024-09-01,2,360.0,In-Store
4351,112,2668,2023-08-27,1,85.0,Online
4352,108,2668,2023-12-08,2,110.0,In-Store
4353,107,2668,2024-04-12,2,130.0,In-Store
4354,116,2668,2024-12-26,1,20.0,In-Store
4355,113,2669,2024-03-25,1,180.0,In-Store
4356,113,2669,2024-05-08,2,360.0,In-Store
4357,104,2669,2024-09-04,2,240.0,In-Store
4358,101,2670,2023-05-09,1,25.0,Online
4359,103,2670,2023-05-14,2,60.0,Online
4360,120,2670,2023-05-24,3,45.0,Online
4361,112,2670,2023-06-16,3,255.0,Online
4362,110,2670,2023-07-13,2,220.0,Online
4363,106,2670,2023-08-25,3,120.0,Online
4364,118,2670,2023-10-10,1,60.0,Online
4365,118,2670,2023-12-17,2,120.0,Online
4366,105,2670,2023-12-27,1,22.5,Online
4367,117,2670,2024-01-09,2,36.0,Online
4368,109,2670,2024-02-09,1,30.0,Online
4369,105,2670,2024-02-27,3,67.5,Online
4370,117,2670,2024-03-05,2,36.0,Online
4371,119,2670,2024-03-10,1,45.0,In-Store
4372,109,2670,2024-03-19,1,30.0,Online
4373,109,2670,2024-04-07,2,60.0,Online
4374,106,2670,2024-05-05,3,120.0,Online
4375,107,2670,2024-05-10,1,65.0,Online
4376,107,2671,2023-12-11,2,130.0,Online
4377,115,2671,2024-02-09,1,130.0,In-Store
4378,109,2671,2024-11-13,1,30.0,In-Store
4379,113,2672,2023-04-19,1,180.0,In-Store
4380,102,2672,2023-06-05,2,150.0,In-Store
4381,109,2672,2023-06-14,1,30.0,Online
4382,102,2672,2023-07-10,1,75.0,In-Store
4383,111,2672,2023-09-11,1,35.0,In-Store
4384,101,2672,2024-02-03,2,50.0,In-Store
4385,106,2672,2024-02-21,1,40.0,Online
4386,102,2672,2024-03-30,1,75.0,In-Store
4387,113,2672,2024-03-31,1,180.0,In-Store
4388,110,2672,2024-06-11,2,220.0,In-Store
4389,116,2672,2024-08-09,2,40.0,In-Store
4390,113,2672,2024-08-10,1,180.0,In-Store
4391,105,2673,2023-03-19,1,22.5,In-Store
4392,120,2673,2023-03-30,1,15.0,Online
4393,111,2673,2023-04-02,1,35.0,Online
4394,109,2673,2023-05-05,1,30.0,Online
4395,108,2673,2023-05-10,2,110.0,Online
4396,103,2673,2023-05-19,2,60.0,Online
4397,101,2673,2023-06-10,1,25.0,Online
4398,109,2673,2023-09-03,1,30.0,Online
4399,105,2673,2023-11-03,1,22.5,Online
4400,106,2673,2023-12-03,2,80.0,Online
4401,103,2673,2024-02-10,2,60.0,Online
4402,117,2673,2024-03-24,2,36.0,Online
4403,117,2673,2024-04-05,2,36.0,Online
4404,119,2673,2024-06-12,3,135.0,Online
4405,103,2673,2024-10-07,1,30.0,Online
4406,106,2673,2024-12-06,1,40.0,Online
4407,103,2674,2023-03-07,1,30.0,In-Store
4408,101,2675,2023-07-24,1,25.0,Online
4409,102,2675,2023-07-27,1,75.0,Online
4410,101,2675,2023-10-07,1,25.0,Online
4411,117,2675,2023-10-19,2,36.0,Online
4412,116,2675,2023-10-23,1,20.0,Online
4413,101,2675,2024-03-30,2,50.0,Online
4414,106,2675,2024-04-13,1,40.0,Online
4415,103,2675,2024-06-24,1,30.0,Online
4416,117,2675,2024-12-24,2,36.0,Online
4417,113,2676,2024-02-04,1,180.0,Online
4418,115,2676,2024-04-09,1,130.0,In-Store
4419,113,2676,2024-04-21,1,180.0,Online
4420,120,2677,2023-08-08,2,30.0,In-Store
4421,110,2677,2023-10-17,1,110.0,In-Store
4422,112,2677,2024-02-05,2,170.0,In-Store
4423,108,2677,2024-03-15,1,55.0,In-Store
4424,101,2677,2024-11-27,3,75.0,In-Store
4425,102,2677,2024-12-10,1,75.0,In-Store
4426,107,2677,2024-12-16,1,65.0,In-Store
4427,103,2678,2024-04-17,1,30.0,Online
4428,107,2678,2024-06-06,1,65.0,In-Store
4429,105,2678,2024-08-06,1,22.5,In-Store
4430,119,2678,2024-11-06,2,90.0,In-Store
4431,102,2678,2024-11-16,1,75.0,Online
4432,108,2678,2024-12-21,1,55.0,Online
4433,101,2678,2024-12-26,3,75.0,In-Store
4434,104,2679,2023-01-15,1,120.0,In-Store
4435,114,2679,2023-03-17,1,150.0,In-Store
4436,113,2679,2023-04-07,1,180.0,In-Store
4437,113,2679,2023-04-19,1,180.0,In-Store
4438,113,2679,2023-05-25,1,180.0,Online
4439,113,2679,2023-09-18,1,180.0,Online
4440,113,2679,2023-11-06,1,180.0,In-Store
4441,104,2679,2023-12-13,2,240.0,Online
4442,113,2679,2023-12-18,1,180.0,Online
4443,113,2679,2024-01-04,1,180.0,In-Store
4444,104,2679,2024-02-08,1,120.0,Online
4445,113,2679,2024-02-21,1,180.0,In-Store
4446,114,2679,2024-04-10,1,150.0,In-Store
4447,114,2679,2024-05-21,1,150.0,Online
4448,115,2679,2024-06-27,2,260.0,In-Store
4449,108,2680,2024-07-14,1,55.0,Online
4450,110,2681,2024-03-18,1,110.0,In-Store
4451,104,2681,2024-05-12,1,120.0,In-Store
4452,111,2682,2023-03-21,1,35.0,Online
4453,112,2682,2023-04-06,1,85.0,Online
4454,118,2682,2023-04-16,2,120.0,Online
4455,101,2682,2023-04-29,3,75.0,Online
4456,116,2682,2023-05-03,1,20.0,In-Store
4457,120,2682,2023-05-04,5,75.0,Online
4458,101,2682,2023-06-10,1,25.0,Online
4459,117,2682,2023-06-26,2,36.0,Online
4460,101,2682,2023-07-17,2,50.0,Online
4461,101,2682,2023-09-20,2,50.0,Online
4462,108,2682,2023-09-21,1,55.0,In-Store
4463,103,2682,2023-10-19,1,30.0,Online
4464,102,2682,2023-11-23,1,75.0,Online
4465,120,2682,2023-12-19,2,30.0,Online
4466,112,2682,2024-01-17,1,85.0,Online
4467,119,2682,2024-01-24,1,45.0,Online
4468,102,2682,2024-02-02,3,225.0,Online
4469,109,2682,2024-05-04,1,30.0,Online
4470,120,2682,2024-06-04,1,15.0,Online
4471,120,2683,2023-03-09,1,15.0,Online
4472,117,2683,2023-05-05,1,18.0,In-Store
4473,105,2683,2023-05-14,2,45.0,Online
4474,111,2683,2023-12-01,1,35.0,Online
4475,109,2683,2024-04-04,2,60.0,Online
4476,101,2684,2024-04-29,1,25.0,In-Store
4477,111,2684,2024-06-02,2,70.0,Online
4478,116,2684,2024-06-04,1,20.0,Online
4479,106,2684,2024-07-06,2,80.0,Online
4480,101,2685,2023-03-14,2,50.0,In-Store
4481,111,2686,2023-12-01,1,35.0,In-Store
4482,103,2686,2024-07-08,1,30.0,In-Store
4483,113,2687,2023-04-03,2,360.0,In-Store
4484,118,2687,2023-05-24,2,120.0,In-Store
4485,102,2687,2023-07-27,1,75.0,In-Store
4486,109,2687,2023-10-05,2,60.0,In-Store
4487,115,2687,2023-11-11,1,130.0,In-Store
4488,108,2687,2024-09-10,1,55.0,In-Store
4489,105,2687,2024-10-03,1,22.5,In-Store
4490,109,2687,2024-11-28,3,90.0,In-Store
4491,113,2688,2023-11-16,2,360.0,Online
4492,113,2688,2024-02-07,1,180.0,In-Store
4493,114,2688,2024-06-29,1,150.0,Online
4494,108,2689,2024-06-03,2,110.0,Online
4495,101,2689,2024-07-09,2,50.0,Online
4496,118,2689,2024-09-04,1,60.0,In-Store
4497,119,2689,2024-10-20,2,90.0,Online
4498,116,2689,2024-11-16,2,40.0,Online
4499,108,2689,2024-12-14,1,55.0,Online
4500,120,2690,2023-05-18,1,15.0,Online
4501,105,2690,2023-07-22,2,45.0,Online
4502,112,2692,2023-01-17,1,85.0,Online
4503,114,2692,2023-03-14,2,300.0,In-Store
4504,110,2692,2023-04-05,2,220.0,In-Store
4505,109,2692,2024-01-08,1,30.0,In-Store
4506,113,2692,2024-07-13,1,180.0,In-Store
4507,115,2693,2023-05-15,1,130.0,In-Store
4508,113,2693,2023-07-16,1,180.0,In-Store
4509,104,2693,2023-07-18,1,120.0,In-Store
4510,115,2693,2023-07-31,2,260.0,In-Store
4511,113,2693,2023-12-20,1,180.0,In-Store
4512,113,2693,2024-04-15,1,180.0,Online
4513,114,2693,2024-05-09,2,300.0,In-Store
4514,113,2693,2024-05-20,1,180.0,Online
4515,113,2694,2023-02-19,1,180.0,Online
4516,113,2694,2023-03-04,1,180.0,Online
4517,114,2694,2023-05-03,1,150.0,In-Store
4518,115,2694,2023-07-24,1,130.0,Online
